Index	AttribID	AttackSpeed	MaxLife	MaxMana	FightPower	Miss	HitRate	MinBaseAttack	MaxBaseAttack	WoodDamage	WaterDamage	FireDamage	EarthDamage	MetalDamage	WoodResist	WaterResist	FireResist	EarthResist	MetalResist	DeadlyStrike	WeakenDeadlyStrike	SeriesEnhance
JXK_041	10501	100	{10,1620000},{20,3240000},{30,22545000},{40,45738000},{50,88290000},{60,100737000},{70,137106000},{80,212034780},{90,268801740},{100,321617385},{110,394513200},{120,453690180},{130,521743707},{140,600005263},{150,690006053},{160,793506960},{170,912533004},{180,1049412955},{190,1206824898},{200,1327507388},{210,1460258127},{220,1606283940},{230,1766912334},{240,1943603567},{250,2137963924},{260,2351760316},{270,2586936348},{280,2845629983},{290,3130192981},{300,3443212279},{310,3787533507},{320,4166286857},{330,4582915543},{340,5041207098},{350,5545327807},{360,6099860588},{370,6709846647},{380,7380831312},{390,8118914443}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_042	10502	100	{10,2430000},{20,4860000},{30,33817500},{40,68607000},{50,132435000},{60,151105500},{70,205659000},{80,318052170},{90,403202610},{100,482426078},{110,591769800},{120,680535270},{130,782615561},{140,900007895},{150,1035009079},{160,1190260441},{170,1368799507},{180,1574119433},{190,1810237348},{200,1991261082},{210,2190387191},{220,2409425910},{230,2650368501},{240,2915405351},{250,3206945886},{260,3527640474},{270,3880404522},{280,4268444974},{290,4695289471},{300,5164818418},{310,5681300260},{320,6249430286},{330,6874373315},{340,7561810646},{350,8317991711},{360,9149790882},{370,10064769970},{380,11071246967},{390,12178371664}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_043	10503	100	{10,3240000},{20,6480000},{30,45090000},{40,91476000},{50,176580000},{60,201474000},{70,274212000},{80,424069560},{90,537603480},{100,643234770},{110,789026400},{120,907380360},{130,1043487414},{140,1200010526},{150,1380012105},{160,1587013921},{170,1825066009},{180,2098825910},{190,2413649797},{200,2655014776},{210,2920516254},{220,3212567879},{230,3533824667},{240,3887207134},{250,4275927848},{260,4703520632},{270,5173872696},{280,5691259965},{290,6260385962},{300,6886424558},{310,7575067014},{320,8332573715},{330,9165831086},{340,10082414195},{350,11090655615},{360,12199721176},{370,13419693294},{380,14761662623},{390,16237828885}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_044	10504	100	{10,4050000},{20,8100000},{30,56362500},{40,114345000},{50,220725000},{60,251842500},{70,342765000},{80,530086950},{90,672004350},{100,804043463},{110,986283000},{120,1134225450},{130,1304359268},{140,1500013158},{150,1725015131},{160,1983767401},{170,2281332511},{180,2623532388},{190,3017062246},{200,3318768471},{210,3650645318},{220,4015709849},{230,4417280834},{240,4859008918},{250,5344909809},{260,5879400790},{270,6467340869},{280,7114074956},{290,7825482452},{300,8608030697},{310,9468833767},{320,10415717144},{330,11457288858},{340,12603017744},{350,13863319518},{360,15249651470},{370,16774616617},{380,18452078279},{390,20297286107}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_045	10505	100	{10,4860000},{20,9720000},{30,67635000},{40,137214000},{50,264870000},{60,302211000},{70,411318000},{80,636104340},{90,806405220},{100,964852155},{110,1183539600},{120,1361070540},{130,1565231121},{140,1800015789},{150,2070018158},{160,2380520881},{170,2737599013},{180,3148238865},{190,3620474695},{200,3982522165},{210,4380774381},{220,4818851819},{230,5300737001},{240,5830810701},{250,6413891771},{260,7055280948},{270,7760809043},{280,8536889948},{290,9390578942},{300,10329636837},{310,11362600520},{320,12498860572},{330,13748746630},{340,15123621293},{350,16635983422},{360,18299581764},{370,20129539940},{380,22142493935},{390,24356743328}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_046	10506	100	{10,5670000},{20,11340000},{30,78907500},{40,160083000},{50,309015000},{60,352579500},{70,479871000},{80,742121730},{90,940806090},{100,1125660848},{110,1380796200},{120,1587915630},{130,1826102975},{140,2100018421},{150,2415021184},{160,2777274361},{170,3193865516},{180,3672945343},{190,4223887144},{200,4646275859},{210,5110903445},{220,5621993789},{230,6184193168},{240,6802612485},{250,7482873733},{260,8231161107},{270,9054277217},{280,9959704939},{290,10955675433},{300,12051242976},{310,13256367274},{320,14582004001},{330,16040204401},{340,17644224841},{350,19408647326},{360,21349512058},{370,23484463264},{380,25832909590},{390,28416200549}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_047	10507	100	{10,6480000},{20,12960000},{30,90180000},{40,182952000},{50,353160000},{60,402948000},{70,548424000},{80,848139120},{90,1075206960},{100,1286469540},{110,1578052800},{120,1814760720},{130,2086974828},{140,2400021052},{150,2760024210},{160,3174027842},{170,3650132018},{180,4197651820},{190,4827299593},{200,5310029553},{210,5841032508},{220,6425135759},{230,7067649335},{240,7774414268},{250,8551855695},{260,9407041265},{270,10347745391},{280,11382519930},{290,12520771923},{300,13772849116},{310,15150134027},{320,16665147430},{330,18331662173},{340,20164828390},{350,22181311229},{360,24399442352},{370,26839386587},{380,29523325246},{390,32475657771}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_048	10508	100	{10,7290000},{20,14580000},{30,101452500},{40,205821000},{50,397305000},{60,453316500},{70,616977000},{80,954156510},{90,1209607830},{100,1447278233},{110,1775309400},{120,2041605810},{130,2347846682},{140,2700023684},{150,3105027236},{160,3570781322},{170,4106398520},{180,4722358298},{190,5430712043},{200,5973783247},{210,6571161572},{220,7228277729},{230,7951105502},{240,8746216052},{250,9620837657},{260,10582921423},{270,11641213565},{280,12805334922},{290,14085868414},{300,15494455255},{310,17043900781},{320,18748290859},{330,20623119944},{340,22685431939},{350,24953975133},{360,27449372646},{370,30194309911},{380,33213740902},{390,36535114992}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_049	10509	100	{10,8100000},{20,16200000},{30,112725000},{40,228690000},{50,441450000},{60,503685000},{70,685530000},{80,1060173900},{90,1344008700},{100,1608086925},{110,1972566000},{120,2268450900},{130,2608718535},{140,3000026315},{150,3450030263},{160,3967534802},{170,4562665022},{180,5247064776},{190,6034124492},{200,6637536941},{210,7301290635},{220,8031419699},{230,8834561669},{240,9718017835},{250,10689819619},{260,11758801581},{270,12934681739},{280,14228149913},{290,15650964904},{300,17216061394},{310,18937667534},{320,20831434287},{330,22914577716},{340,25206035488},{350,27726639036},{360,30499302940},{370,33549233234},{380,36904156558},{390,40594572213}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	{10,18},{20,36},{30,251},{40,508},{50,981},{60,1119},{70,1523},{80,2356},{90,2987},{100,3574},{110,4383},{120,5260},{130,6312},{140,7575},{150,9090},{160,10908},{170,13089},{180,15707},{190,18848},{200,20168},{210,21579},{220,23090},{230,24706},{240,26436},{250,28286},{260,30266},{270,32385},{280,34652},{290,37077},{300,39673},{310,42450},{320,45421},{330,48601},{340,52003},{350,55643},{360,59538},{370,63706},{380,68165},{390,72936}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
JXK_050	10600	100	{10,54000},{20,162000},{30,1127250},{40,2286900},{50,4414500},{60,5036850},{70,6855300},{80,8061390},{90,9852705},{100,11389815},{110,13499190}	{1,6000},{5,14400},{10,17600},{20,32000},{30,44800},{40,60800},{50,140800},{60,220800},{70,300800},{80,768000},{90,960000},{100,1200000}	0	0	{1,10},{100,1000}	{10,60},{20,120},{30,835},{40,1694},{50,3270},{60,3731},{70,5078},{80,5971},{90,7298},{100,8436},{110,9999}	{10,60},{20,120},{30,835},{40,1694},{50,3270},{60,3731},{70,5078},{80,5971},{90,7298},{100,8436},{110,9999}	0	0	0	0	0	0	0	0	0	0	{1,2},{10,20},{50,100},{70,140},{90,500},{110,1000},{130,1500},{150,2000},{190,2500}	{1,1},{70,25},{90,50},{100,75},{110,100},{120,500},{130,800},{140,1000},{150,1200},{160,1400},{170,1600},{180,1800},{190,2000}	{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
