nGroupId	nOrder	nIndex	szAttrType	nAttrValueMin1	nAttrValueMax1	nAttrValueMin2	nAttrValueMax2	nAttrValueMin3	nAttrValueMax3	nCompareIndex	nReference	tbnColorList	FightPower	nAttrTypeWeight
12	8	25	vitality_v	52	77					1	158	60|80|100	3160	100
12	8	26	energy_v	52	77					1	158	60|80|100	3160	100
12	8	27	return_resist_range_v	206	309					1	629	60|80|100	3145	120
12	8	28	return_resist_melee_v	206	309					1	629	60|80|100	3145	120
12	9	1	physical_wooddamage_v	57	86					1	173	60|80|100	3460	50
12	9	2	energy_wooddamage_v	57	86					1	173	60|80|100	3460	50
12	9	3	basic_damage_v	57	86			57	86	1	173	60|80|100	3460	50
12	9	4	deadlystrike_damage_v	57	86					1	173	60|80|100	3460	50
12	9	5	deadlystrike_v	57	86					1	173	60|80|100	3460	50
12	9	6	strength_v	57	86					1	173	60|80|100	3460	50
12	9	7	dexterity_v	57	86					1	173	60|80|100	3460	50
12	9	8	ignore_wood_resist_v	100	100	57	86			2	173	60|80|100	2000	100
12	9	9	ignore_defense_v	57	86					1	173	60|80|100	3460	50
12	9	10	rangedamage_return_v	226	339					1	692	60|80|100	3460	120
12	9	11	meleedamage_return_v	226	339					1	692	60|80|100	3460	120
12	9	12	attackrating_v	57	86					1	173	60|80|100	3460	120
12	9	13	lifemax_v	1129	1694					1	3455	60|80|100	3455	100
12	9	14	manamax_v	1129	1694					1	3455	60|80|100	3455	120
12	9	15	wood_resist_v	283	424					1	864	60|80|100	3456	100
12	9	16	stealmana_v	113	170					1	346	60|80|100	3460	120
12	9	17	steallife_v	113	170					1	346	60|80|100	3460	100
12	9	18	recover_life_v	57	86	9	9			1	173	60|80|100	3460	100
12	9	19	recover_mana_v	57	86	9	9			1	173	60|80|100	3460	120
12	9	20	lifereplenish_w	452	677					1	1383	60|80|100	3458	100
12	9	21	manareplenish_w	452	677					1	1383	60|80|100	3458	120
12	9	22	weaken_deadlystrike_damage_v	57	86					1	173	60|80|100	3460	100
12	9	23	weaken_deadlystrike_v	57	86					1	173	60|80|100	3460	100
12	9	24	defense_v	57	86					1	173	60|80|100	3460	100
12	9	25	vitality_v	57	86					1	173	60|80|100	3460	100
12	9	26	energy_v	57	86					1	173	60|80|100	3460	100
12	9	27	return_resist_range_v	226	339					1	692	60|80|100	3460	120
12	9	28	return_resist_melee_v	226	339					1	692	60|80|100	3460	120
12	10	1	physical_wooddamage_v	63	94					1	190	60|80|100	3800	50
12	10	2	energy_wooddamage_v	63	94					1	190	60|80|100	3800	50
12	10	3	basic_damage_v	63	94			63	94	1	190	60|80|100	3800	50
12	10	4	deadlystrike_damage_v	63	94					1	190	60|80|100	3800	50
12	10	5	deadlystrike_v	63	94					1	190	60|80|100	3800	50
12	10	6	strength_v	63	94					1	190	60|80|100	3800	50
12	10	7	dexterity_v	63	94					1	190	60|80|100	3800	50
12	10	8	ignore_wood_resist_v	100	100	63	94			2	190	60|80|100	2000	100
12	10	9	ignore_defense_v	63	94					1	190	60|80|100	3800	50
12	10	10	rangedamage_return_v	248	372					1	760	60|80|100	3800	120
12	10	11	meleedamage_return_v	248	372					1	760	60|80|100	3800	120
12	10	12	attackrating_v	63	94					1	190	60|80|100	3800	120
12	10	13	lifemax_v	1242	1863					1	3801	60|80|100	3801	100
12	10	14	manamax_v	1242	1863					1	3801	60|80|100	3801	120
12	10	15	wood_resist_v	311	466					1	951	60|80|100	3804	100
12	10	16	stealmana_v	124	186					1	381	60|80|100	3810	120
12	10	17	steallife_v	124	186					1	381	60|80|100	3810	100
12	10	18	recover_life_v	63	94	9	9			1	190	60|80|100	3800	100
12	10	19	recover_mana_v	63	94	9	9			1	190	60|80|100	3800	120
12	10	20	lifereplenish_w	497	746					1	1521	60|80|100	3803	100
12	10	21	manareplenish_w	497	746					1	1521	60|80|100	3803	120
12	10	22	weaken_deadlystrike_damage_v	63	94					1	190	60|80|100	3800	100
12	10	23	weaken_deadlystrike_v	63	94					1	190	60|80|100	3800	100
12	10	24	defense_v	63	94					1	190	60|80|100	3800	100
12	10	25	vitality_v	63	94					1	190	60|80|100	3800	100
12	10	26	energy_v	63	94					1	190	60|80|100	3800	100
12	10	27	return_resist_range_v	248	372					1	760	60|80|100	3800	120
12	10	28	return_resist_melee_v	248	372					1	760	60|80|100	3800	120
12	11	1	physical_wooddamage_v	68	102					1	209	60|80|100	4180	50
12	11	2	energy_wooddamage_v	68	102					1	209	60|80|100	4180	50
12	11	3	basic_damage_v	68	102			68	102	1	209	60|80|100	4180	50
12	11	4	deadlystrike_damage_v	68	102					1	209	60|80|100	4180	50
12	11	5	deadlystrike_v	68	102					1	209	60|80|100	4180	50
12	11	6	strength_v	68	102					1	209	60|80|100	4180	50
12	11	7	dexterity_v	68	102					1	209	60|80|100	4180	50
12	11	8	ignore_wood_resist_v	100	100	68	102			2	209	60|80|100	2000	100
12	11	9	ignore_defense_v	68	102					1	209	60|80|100	4180	50
12	11	10	rangedamage_return_v	274	411					1	837	60|80|100	4185	120
12	11	11	meleedamage_return_v	274	411					1	837	60|80|100	4185	120
12	11	12	attackrating_v	68	102					1	209	60|80|100	4180	120
12	11	13	lifemax_v	1366	2049					1	4181	60|80|100	4181	100
12	11	14	manamax_v	1366	2049					1	4181	60|80|100	4181	120
12	11	15	wood_resist_v	342	513					1	1046	60|80|100	4184	100
12	11	16	stealmana_v	137	206					1	418	60|80|100	4180	120
12	11	17	steallife_v	137	206					1	418	60|80|100	4180	100
12	11	18	recover_life_v	68	102	9	9			1	209	60|80|100	4180	100
12	11	19	recover_mana_v	68	102	9	9			1	209	60|80|100	4180	120
12	11	20	lifereplenish_w	547	820					1	1673	60|80|100	4183	100
12	11	21	manareplenish_w	547	820					1	1673	60|80|100	4183	120
12	11	22	weaken_deadlystrike_damage_v	68	102					1	209	60|80|100	4180	100
12	11	23	weaken_deadlystrike_v	68	102					1	209	60|80|100	4180	100
12	11	24	defense_v	68	102					1	209	60|80|100	4180	100
12	11	25	vitality_v	68	102					1	209	60|80|100	4180	100
12	11	26	energy_v	68	102					1	209	60|80|100	4180	100
12	11	27	return_resist_range_v	274	411					1	837	60|80|100	4185	120
12	11	28	return_resist_melee_v	274	411					1	837	60|80|100	4185	120
12	12	1	physical_wooddamage_v	75	112					1	228	60|80|100	4560	50
12	12	2	energy_wooddamage_v	75	112					1	228	60|80|100	4560	50
12	12	3	basic_damage_v	75	112			75	112	1	228	60|80|100	4560	50
12	12	4	deadlystrike_damage_v	75	112					1	228	60|80|100	4560	50
12	12	5	deadlystrike_v	75	112					1	228	60|80|100	4560	50
12	12	6	strength_v	75	112					1	228	60|80|100	4560	50
12	12	7	dexterity_v	75	112					1	228	60|80|100	4560	50
12	12	8	ignore_wood_resist_v	100	100	75	112			2	228	60|80|100	2000	100
12	12	9	ignore_defense_v	75	112					1	228	60|80|100	4560	50
12	12	10	rangedamage_return_v	298	447					1	912	60|80|100	4560	120
12	12	11	meleedamage_return_v	298	447					1	912	60|80|100	4560	120
12	12	12	attackrating_v	75	112					1	228	60|80|100	4560	120
12	12	13	lifemax_v	1491	2236					1	4562	60|80|100	4562	100
12	12	14	manamax_v	1491	2236					1	4562	60|80|100	4562	120
12	12	15	wood_resist_v	373	560					1	1140	60|80|100	4560	100
12	12	16	stealmana_v	149	224					1	456	60|80|100	4560	120
12	12	17	steallife_v	149	224					1	456	60|80|100	4560	100
12	12	18	recover_life_v	75	112	9	9			1	228	60|80|100	4560	100
12	12	19	recover_mana_v	75	112	9	9			1	228	60|80|100	4560	120
12	12	20	lifereplenish_w	596	894					1	1824	60|80|100	4560	100
12	12	21	manareplenish_w	596	894					1	1824	60|80|100	4560	120
12	12	22	weaken_deadlystrike_damage_v	75	112					1	228	60|80|100	4560	100
12	12	23	weaken_deadlystrike_v	75	112					1	228	60|80|100	4560	100
12	12	24	defense_v	75	112					1	228	60|80|100	4560	100
12	12	25	vitality_v	75	112					1	228	60|80|100	4560	100
12	12	26	energy_v	75	112					1	228	60|80|100	4560	100
12	12	27	return_resist_range_v	298	447					1	912	60|80|100	4560	120
12	12	28	return_resist_melee_v	298	447					1	912	60|80|100	4560	120
12	13	1	physical_wooddamage_v	79	118					1	240	60|80|100	4800	50
12	13	2	energy_wooddamage_v	79	118					1	240	60|80|100	4800	50
12	13	3	basic_damage_v	79	118			79	118	1	240	60|80|100	4800	50
12	13	4	deadlystrike_damage_v	79	118					1	240	60|80|100	4800	50
12	13	5	deadlystrike_v	79	118					1	240	60|80|100	4800	50
12	13	6	strength_v	79	118					1	240	60|80|100	4800	50
12	13	7	dexterity_v	79	118					1	240	60|80|100	4800	50
12	13	8	ignore_wood_resist_v	100	100	79	118			2	240	60|80|100	2000	100
12	13	9	ignore_defense_v	79	118					1	240	60|80|100	4800	50
12	13	10	rangedamage_return_v	313	470					1	958	60|80|100	4790	120
12	13	11	meleedamage_return_v	313	470					1	958	60|80|100	4790	120
12	13	12	attackrating_v	79	118					1	240	60|80|100	4800	120
12	13	13	lifemax_v	1565	2348					1	4790	60|80|100	4790	100
12	13	14	manamax_v	1565	2348					1	4790	60|80|100	4790	120
12	13	15	wood_resist_v	392	587					1	1198	60|80|100	4792	100
12	13	16	stealmana_v	156	234					1	479	60|80|100	4790	120
12	13	17	steallife_v	156	234					1	479	60|80|100	4790	100
12	13	18	recover_life_v	79	118	9	9			1	240	60|80|100	4800	100
12	13	19	recover_mana_v	79	118	9	9			1	240	60|80|100	4800	120
12	13	20	lifereplenish_w	626	939					1	1916	60|80|100	4790	100
12	13	21	manareplenish_w	626	939					1	1916	60|80|100	4790	120
12	13	22	weaken_deadlystrike_damage_v	79	118					1	240	60|80|100	4800	100
12	13	23	weaken_deadlystrike_v	79	118					1	240	60|80|100	4800	100
12	13	24	defense_v	79	118					1	240	60|80|100	4800	100
12	13	25	vitality_v	79	118					1	240	60|80|100	4800	100
12	13	26	energy_v	79	118					1	240	60|80|100	4800	100
12	13	27	return_resist_range_v	313	470					1	958	60|80|100	4790	120
12	13	28	return_resist_melee_v	313	470					1	958	60|80|100	4790	120
12	14	1	physical_wooddamage_v	82	123					1	251	60|80|100	5020	50
12	14	2	energy_wooddamage_v	82	123					1	251	60|80|100	5020	50
12	14	3	basic_damage_v	82	123			82	123	1	251	60|80|100	5020	50
12	14	4	deadlystrike_damage_v	82	123					1	251	60|80|100	5020	50
12	14	5	deadlystrike_v	82	123					1	251	60|80|100	5020	50
12	14	6	strength_v	82	123					1	251	60|80|100	5020	50
12	14	7	dexterity_v	82	123					1	251	60|80|100	5020	50
12	14	8	ignore_wood_resist_v	100	100	82	123			2	251	60|80|100	2000	100
12	14	9	ignore_defense_v	82	123					1	251	60|80|100	5020	50
12	14	10	rangedamage_return_v	329	494					1	1006	60|80|100	5030	120
12	14	11	meleedamage_return_v	329	494					1	1006	60|80|100	5030	120
12	14	12	attackrating_v	82	123					1	251	60|80|100	5020	120
12	14	13	lifemax_v	1642	2463					1	5026	60|80|100	5026	100
12	14	14	manamax_v	1642	2463					1	5026	60|80|100	5026	120
12	14	15	wood_resist_v	411	616					1	1257	60|80|100	5028	100
12	14	16	stealmana_v	164	246					1	503	60|80|100	5030	120
12	14	17	steallife_v	164	246					1	503	60|80|100	5030	100
12	14	18	recover_life_v	82	123	9	9			1	251	60|80|100	5020	100
12	14	19	recover_mana_v	82	123	9	9			1	251	60|80|100	5020	120
12	14	20	lifereplenish_w	657	986					1	2010	60|80|100	5025	100
12	14	21	manareplenish_w	657	986					1	2010	60|80|100	5025	120
12	14	22	weaken_deadlystrike_damage_v	82	123					1	251	60|80|100	5020	100
12	14	23	weaken_deadlystrike_v	82	123					1	251	60|80|100	5020	100
12	14	24	defense_v	82	123					1	251	60|80|100	5020	100
12	14	25	vitality_v	82	123					1	251	60|80|100	5020	100
12	14	26	energy_v	82	123					1	251	60|80|100	5020	100
12	14	27	return_resist_range_v	329	494					1	1006	60|80|100	5030	120
12	14	28	return_resist_melee_v	329	494					1	1006	60|80|100	5030	120
12	15	1	physical_wooddamage_v	86	129					1	263	60|80|100	5260	50
12	15	2	energy_wooddamage_v	86	129					1	263	60|80|100	5260	50
12	15	3	basic_damage_v	86	129			86	129	1	263	60|80|100	5260	50
12	15	4	deadlystrike_damage_v	86	129					1	263	60|80|100	5260	50
12	15	5	deadlystrike_v	86	129					1	263	60|80|100	5260	50
12	15	6	strength_v	86	129					1	263	60|80|100	5260	50
12	15	7	dexterity_v	86	129					1	263	60|80|100	5260	50
12	15	8	ignore_wood_resist_v	100	100	86	129			2	263	60|80|100	2000	100
12	15	9	ignore_defense_v	86	129					1	263	60|80|100	5260	50
12	15	10	rangedamage_return_v	344	516					1	1053	60|80|100	5265	120
12	15	11	meleedamage_return_v	344	516					1	1053	60|80|100	5265	120
12	15	12	attackrating_v	86	129					1	263	60|80|100	5260	120
12	15	13	lifemax_v	1720	2579					1	5262	60|80|100	5262	100
12	15	14	manamax_v	1720	2579					1	5262	60|80|100	5262	120
12	15	15	wood_resist_v	430	645					1	1316	60|80|100	5264	100
12	15	16	stealmana_v	172	258					1	527	60|80|100	5270	120
12	15	17	steallife_v	172	258					1	527	60|80|100	5270	100
12	15	18	recover_life_v	86	129	9	9			1	263	60|80|100	5260	100
12	15	19	recover_mana_v	86	129	9	9			1	263	60|80|100	5260	120
12	15	20	lifereplenish_w	688	1032					1	2105	60|80|100	5263	100
12	15	21	manareplenish_w	688	1032					1	2105	60|80|100	5263	120
12	15	22	weaken_deadlystrike_damage_v	86	129					1	263	60|80|100	5260	100
12	15	23	weaken_deadlystrike_v	86	129					1	263	60|80|100	5260	100
12	15	24	defense_v	86	129					1	263	60|80|100	5260	100
12	15	25	vitality_v	86	129					1	263	60|80|100	5260	100
12	15	26	energy_v	86	129					1	263	60|80|100	5260	100
12	15	27	return_resist_range_v	344	516					1	1053	60|80|100	5265	120
12	15	28	return_resist_melee_v	344	516					1	1053	60|80|100	5265	120
12	16	1	physical_wooddamage_v	90	135					1	275	60|80|100	5500	50
12	16	2	energy_wooddamage_v	90	135					1	275	60|80|100	5500	50
12	16	3	basic_damage_v	90	135			90	135	1	275	60|80|100	5500	50
12	16	4	deadlystrike_damage_v	90	135					1	275	60|80|100	5500	50
12	16	5	deadlystrike_v	90	135					1	275	60|80|100	5500	50
12	16	6	strength_v	90	135					1	275	60|80|100	5500	50
12	16	7	dexterity_v	90	135					1	275	60|80|100	5500	50
12	16	8	ignore_wood_resist_v	100	100	90	135			2	275	60|80|100	2000	100
12	16	9	ignore_defense_v	90	135					1	275	60|80|100	5500	50
12	16	10	rangedamage_return_v	360	539					1	1100	60|80|100	5500	120
12	16	11	meleedamage_return_v	360	539					1	1100	60|80|100	5500	120
12	16	12	attackrating_v	90	135					1	275	60|80|100	5500	120
12	16	13	lifemax_v	1796	2694					1	5499	60|80|100	5499	100
12	16	14	manamax_v	1796	2694					1	5499	60|80|100	5499	120
12	16	15	wood_resist_v	449	674					1	1376	60|80|100	5504	100
12	16	16	stealmana_v	180	270					1	550	60|80|100	5500	120
12	16	17	steallife_v	180	270					1	550	60|80|100	5500	100
12	16	18	recover_life_v	90	135	9	9			1	275	60|80|100	5500	100
12	16	19	recover_mana_v	90	135	9	9			1	275	60|80|100	5500	120
12	16	20	lifereplenish_w	719	1078					1	2200	60|80|100	5500	100
12	16	21	manareplenish_w	719	1078					1	2200	60|80|100	5500	120
12	16	22	weaken_deadlystrike_damage_v	90	135					1	275	60|80|100	5500	100
12	16	23	weaken_deadlystrike_v	90	135					1	275	60|80|100	5500	100
12	16	24	defense_v	90	135					1	275	60|80|100	5500	100
12	16	25	vitality_v	90	135					1	275	60|80|100	5500	100
12	16	26	energy_v	90	135					1	275	60|80|100	5500	100
12	16	27	return_resist_range_v	360	539					1	1100	60|80|100	5500	120
12	16	28	return_resist_melee_v	360	539					1	1100	60|80|100	5500	120
12	17	1	physical_wooddamage_v	94	141					1	287	60|80|100	5740	50
12	17	2	energy_wooddamage_v	94	141					1	287	60|80|100	5740	50
12	17	3	basic_damage_v	94	141			94	141	1	287	60|80|100	5740	50
12	17	4	deadlystrike_damage_v	94	141					1	287	60|80|100	5740	50
12	17	5	deadlystrike_v	94	141					1	287	60|80|100	5740	50
12	17	6	strength_v	94	141					1	287	60|80|100	5740	50
12	17	7	dexterity_v	94	141					1	287	60|80|100	5740	50
12	17	8	ignore_wood_resist_v	100	100	94	141			2	287	60|80|100	2000	100
12	17	9	ignore_defense_v	94	141					1	287	60|80|100	5740	50
12	17	10	rangedamage_return_v	375	562					1	1148	60|80|100	5740	120
12	17	11	meleedamage_return_v	375	562					1	1148	60|80|100	5740	120
12	17	12	attackrating_v	94	141					1	287	60|80|100	5740	120
12	17	13	lifemax_v	1874	2811					1	5735	60|80|100	5735	100
12	17	14	manamax_v	1874	2811					1	5735	60|80|100	5735	120
12	17	15	wood_resist_v	469	704					1	1434	60|80|100	5736	100
12	17	16	stealmana_v	188	282					1	574	60|80|100	5740	120
12	17	17	steallife_v	188	282					1	574	60|80|100	5740	100
12	17	18	recover_life_v	94	141	9	9			1	287	60|80|100	5740	100
12	17	19	recover_mana_v	94	141	9	9			1	287	60|80|100	5740	120
12	17	20	lifereplenish_w	750	1125					1	2295	60|80|100	5738	100
12	17	21	manareplenish_w	750	1125					1	2295	60|80|100	5738	120
12	17	22	weaken_deadlystrike_damage_v	94	141					1	287	60|80|100	5740	100
12	17	23	weaken_deadlystrike_v	94	141					1	287	60|80|100	5740	100
12	17	24	defense_v	94	141					1	287	60|80|100	5740	100
12	17	25	vitality_v	94	141					1	287	60|80|100	5740	100
12	17	26	energy_v	94	141					1	287	60|80|100	5740	100
12	17	27	return_resist_range_v	375	562					1	1148	60|80|100	5740	120
12	17	28	return_resist_melee_v	375	562					1	1148	60|80|100	5740	120
12	18	1	physical_wooddamage_v	98	147					1	299	60|80|100	5980	50
12	18	2	energy_wooddamage_v	98	147					1	299	60|80|100	5980	50
12	18	3	basic_damage_v	98	147			98	147	1	299	60|80|100	5980	50
12	18	4	deadlystrike_damage_v	98	147					1	299	60|80|100	5980	50
12	18	5	deadlystrike_v	98	147					1	299	60|80|100	5980	50
12	18	6	strength_v	98	147					1	299	60|80|100	5980	50
12	18	7	dexterity_v	98	147					1	299	60|80|100	5980	50
12	18	8	ignore_wood_resist_v	100	100	98	147			2	299	60|80|100	2000	100
12	18	9	ignore_defense_v	98	147					1	299	60|80|100	5980	50
12	18	10	rangedamage_return_v	391	586					1	1194	60|80|100	5970	120
12	18	11	meleedamage_return_v	391	586					1	1194	60|80|100	5970	120
12	18	12	attackrating_v	98	147					1	299	60|80|100	5980	120
12	18	13	lifemax_v	1952	2927					1	5973	60|80|100	5973	100
12	18	14	manamax_v	1952	2927					1	5973	60|80|100	5973	120
12	18	15	wood_resist_v	488	732					1	1493	60|80|100	5972	100
12	18	16	stealmana_v	196	293	9	9			1	598	60|80|100	5980	120
12	18	17	steallife_v	196	293	9	9			1	598	60|80|100	5980	100
12	18	18	recover_life_v	98	147	9	9			1	299	60|80|100	5980	100
12	18	19	recover_mana_v	98	147	9	9			1	299	60|80|100	5980	120
12	18	20	lifereplenish_w	781	1172					1	2390	60|80|100	5975	100
12	18	21	manareplenish_w	781	1172					1	2390	60|80|100	5975	120
12	18	22	weaken_deadlystrike_damage_v	98	147					1	299	60|80|100	5980	100
12	18	23	weaken_deadlystrike_v	98	147					1	299	60|80|100	5980	100
12	18	24	defense_v	98	147					1	299	60|80|100	5980	100
12	18	25	vitality_v	98	147					1	299	60|80|100	5980	100
12	18	26	energy_v	98	147					1	299	60|80|100	5980	100
12	18	27	return_resist_range_v	391	586					1	1194	60|80|100	5970	120
12	18	28	return_resist_melee_v	391	586					1	1194	60|80|100	5970	120
12	19	1	physical_wooddamage_v	102	153					1	311	60|80|100	6220	50
12	19	2	energy_wooddamage_v	102	153					1	311	60|80|100	6220	50
12	19	3	basic_damage_v	102	153			102	153	1	311	60|80|100	6220	50
12	19	4	deadlystrike_damage_v	102	153					1	311	60|80|100	6220	50
12	19	5	deadlystrike_v	102	153					1	311	60|80|100	6220	50
12	19	6	strength_v	102	153					1	311	60|80|100	6220	50
12	19	7	dexterity_v	102	153					1	311	60|80|100	6220	50
12	19	8	ignore_wood_resist_v	100	100	102	153			2	311	60|80|100	2000	100
12	19	9	ignore_defense_v	102	153					1	311	60|80|100	6220	50
12	19	10	rangedamage_return_v	407	610					1	1242	60|80|100	6210	120
12	19	11	meleedamage_return_v	407	610					1	1242	60|80|100	6210	120
12	19	12	attackrating_v	102	153					1	311	60|80|100	6220	120
12	19	13	lifemax_v	2028	3042					1	6209	60|80|100	6209	100
12	19	14	manamax_v	2028	3042					1	6209	60|80|100	6209	120
12	19	15	wood_resist_v	508	761					1	1552	60|80|100	6208	100
12	19	16	stealmana_v	203	304					1	621	60|80|100	6210	120
12	19	17	steallife_v	203	304					1	621	60|80|100	6210	100
12	19	18	recover_life_v	102	153	9	9			1	311	60|80|100	6220	100
12	19	19	recover_mana_v	102	153	9	9			1	311	60|80|100	6220	120
12	19	20	lifereplenish_w	812	1217					1	2483	60|80|100	6208	100
12	19	21	manareplenish_w	812	1217					1	2483	60|80|100	6208	120
12	19	22	weaken_deadlystrike_damage_v	102	153					1	311	60|80|100	6220	100
12	19	23	weaken_deadlystrike_v	102	153					1	311	60|80|100	6220	100
12	19	24	defense_v	102	153					1	311	60|80|100	6220	100
12	19	25	vitality_v	102	153					1	311	60|80|100	6220	100
12	19	26	energy_v	102	153					1	311	60|80|100	6220	100
12	19	27	return_resist_range_v	407	610					1	1242	60|80|100	6210	120
12	19	28	return_resist_melee_v	407	610					1	1242	60|80|100	6210	120
12	20	1	physical_wooddamage_v	106	159					1	323	60|80|100	6460	50
12	20	2	energy_wooddamage_v	106	159					1	323	60|80|100	6460	50
12	20	3	basic_damage_v	106	159			106	159	1	323	60|80|100	6460	50
12	20	4	deadlystrike_damage_v	106	159					1	323	60|80|100	6460	50
12	20	5	deadlystrike_v	106	159					1	323	60|80|100	6460	50
12	20	6	strength_v	106	159					1	323	60|80|100	6460	50
12	20	7	dexterity_v	106	159					1	323	60|80|100	6460	50
12	20	8	ignore_wood_resist_v	100	100	106	159			2	323	60|80|100	2000	100
12	20	9	ignore_defense_v	106	159					1	323	60|80|100	6460	50
12	20	10	rangedamage_return_v	421	632					1	1289	60|80|100	6445	120
12	20	11	meleedamage_return_v	421	632					1	1289	60|80|100	6445	120
12	20	12	attackrating_v	106	159					1	323	60|80|100	6460	120
12	20	13	lifemax_v	2106	3159					1	6446	60|80|100	6446	100
12	20	14	manamax_v	2106	3159					1	6446	60|80|100	6446	120
12	20	15	wood_resist_v	527	790					1	1612	60|80|100	6448	100
12	20	16	stealmana_v	211	316					1	645	60|80|100	6450	120
12	20	17	steallife_v	211	316					1	645	60|80|100	6450	100
12	20	18	recover_life_v	106	159	9	9			1	323	60|80|100	6460	100
12	20	19	recover_mana_v	106	159	9	9			1	323	60|80|100	6460	120
12	20	20	lifereplenish_w	843	1264					1	2578	60|80|100	6445	100
